from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:conv2D_transpose  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:depthwise_conv2D  from:2 to:3 operator:PReLU  from:3 to:4 operator:separable_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:separable_conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:conv2D  from:2 to:3 operator:ReLU  from:2 to:4 operator:identity  from:3 to:7 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:10 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:conv2D  from:3 to:4 operator:conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:separable_conv2D  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:separable_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:0 to:3 operator:identity  from:1 to:2 operator:identity  from:2 to:6 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:10 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:12 operator:identity  from:12 to:13 operator:identity
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:conv2D  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:average_pooling2D  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:identity  from:3 to:4 operator:separable_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:ELU  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:depthwise_conv2D  from:2 to:3 operator:conv2D_transpose  from:2 to:4 operator:identity  from:3 to:7 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:10 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:average_pooling2D  from:3 to:4 operator:depthwise_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:max_pooling2D  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:separable_conv2D  from:1 to:2 operator:max_pooling2D  from:2 to:3 operator:conv2D  from:2 to:4 operator:identity  from:3 to:7 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:10 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:conv2D  from:2 to:3 operator:PReLU  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:depthwise_conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:conv2D  from:1 to:3 operator:identity  from:2 to:6 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:10 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:12 operator:identity  from:12 to:13 operator:identity
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:batch_normalization  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:1 to:4 operator:identity  from:2 to:3 operator:identity  from:3 to:6 operator:identity  from:4 to:5 operator:identity  from:5 to:8 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:PReLU  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:separable_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:1 to:4 operator:identity  from:2 to:3 operator:identity  from:3 to:6 operator:identity  from:4 to:5 operator:identity  from:5 to:8 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity
from:0 to:1 operator:conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:conv2D  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:ReLU  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:separable_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:0 to:3 operator:identity  from:1 to:2 operator:identity  from:1 to:6 operator:identity  from:2 to:9 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:13 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:13 operator:identity  from:9 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:13 operator:identity  from:13 to:14 operator:identity  from:14 to:15 operator:identity
from:0 to:1 operator:average_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:2 to:4 operator:identity  from:3 to:6 operator:identity  from:4 to:5 operator:identity  from:5 to:8 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:max_pooling2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:separable_conv2D  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:depthwise_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:conv2D  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:ELU  from:2 to:3 operator:conv2D  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:separable_conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:identity  from:5 to:6 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:separable_conv2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:depthwise_conv2D  from:1 to:2 operator:conv2D_transpose  from:1 to:3 operator:identity  from:2 to:6 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:10 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:12 operator:identity  from:12 to:13 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:separable_conv2D  from:2 to:3 operator:identity  from:2 to:4 operator:identity  from:3 to:7 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:10 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:average_pooling2D  from:2 to:3 operator:max_pooling2D  from:3 to:4 operator:conv2D_transpose  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity
