from:0 to:1 operator:separable_conv2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:batch_normalization  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:leakyReLU  from:1 to:2 operator:identity  from:2 to:3 operator:leakyReLU  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:PReLU  from:2 to:3 operator:leakyReLU  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity  
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:sigmoid  from:2 to:3 operator:conv2D_transpose  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:conv2D_transpose  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:PReLU  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:max_pooling2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:tanh  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:ReLU  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:PReLU  from:2 to:3 operator:PReLU  from:3 to:4 operator:identity  from:4 to:5 operator:PReLU  from:5 to:6 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity  
from:0 to:1 operator:leakyReLU  from:1 to:2 operator:tanh  from:2 to:3 operator:identity  from:3 to:4 operator:max_pooling2D  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:ReLU  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:12 operator:identity  
from:0 to:1 operator:leakyReLU  from:1 to:2 operator:leakyReLU  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:leakyReLU  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:sigmoid  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:sigmoid  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity  from:10 to:11 operator:identity  from:11 to:12 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:tanh  from:1 to:2 operator:conv2D  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:sigmoid  from:1 to:2 operator:identity  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:max_pooling2D  from:1 to:2 operator:identity  from:2 to:3 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:sigmoid  from:3 to:4 operator:identity  from:4 to:5 operator:sigmoid  from:5 to:6 operator:batch_normalization  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  from:6 to:7 operator:identity  from:7 to:8 operator:sigmoid  from:8 to:9 operator:average_pooling2D  from:9 to:10 operator:identity  from:10 to:11 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:sigmoid  from:5 to:6 operator:identity  from:6 to:7 operator:sigmoid  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity  from:10 to:11 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:leakyReLU  from:2 to:3 operator:batch_normalization  from:3 to:4 operator:identity  from:4 to:5 operator:identity  from:5 to:6 operator:identity  
from:0 to:1 operator:ReLU  from:1 to:2 operator:sigmoid  from:2 to:3 operator:identity  from:3 to:4 operator:sigmoid  from:4 to:5 operator:identity  from:5 to:6 operator:conv2D_transpose  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  
from:0 to:1 operator:ReLU  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:batch_normalization  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:sigmoid  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:conv2D_transpose  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:identity  from:5 to:6 operator:sigmoid  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  from:9 to:10 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  from:4 to:5 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:leakyReLU  from:4 to:5 operator:sigmoid  from:5 to:6 operator:conv2D_transpose  from:6 to:7 operator:identity  from:7 to:8 operator:identity  from:8 to:9 operator:identity  
from:0 to:1 operator:identity  from:1 to:2 operator:identity  from:2 to:3 operator:identity  from:3 to:4 operator:identity  
